uri,check_full_titles_for_volume_info?,check_copyright_ocr_for_edition_info?,check_fm_and_marc_titles_for_differences? 
https://hdl.handle.net/2027/heb.07953.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07954.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07955.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07959.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.07960.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07961.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07962.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.07963.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07972.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07986.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07989.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07990,N,N,YES
https://hdl.handle.net/2027/heb.07990.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.07990.0002.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.07990.0003.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.07990.0004.001,N,N,YES
https://hdl.handle.net/2027/heb.07990.0005.001,N,N,YES
https://hdl.handle.net/2027/heb.07994.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07996.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07997.0001.001,N,N,N
https://hdl.handle.net/2027/heb.07998.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08002.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08003.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08004.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08005.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08006.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08007.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08008.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08009.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08010.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08011.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08012.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08016.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08017.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08020.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08021.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08022.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08023.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08024.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08025.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08027.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08028.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08030.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08032.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08033.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08034.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08035.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08036.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08038.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08039.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08040.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08041.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08042.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08043.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08045.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08047.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08048.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08049.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08052.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08053.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08055.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08056.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08057.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08058.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08059.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08062,N,N,YES
https://hdl.handle.net/2027/heb.08062.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08062.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.08063.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08066.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08067.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08070.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08071.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08072.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08075.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08077.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08078.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08079.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08081.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08082.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08083.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08084.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08086.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08087.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08088.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08089.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08090.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08091.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08093.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08094.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08095.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08096.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08102.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08103.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08104.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08105.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08108.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08109.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08111.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08112.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08113.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08116.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08117.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08118.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08119.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08123.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08124.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08126.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08127.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08129.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08130.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08131.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08132.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08133.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08137.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08138.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08139.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08140.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08141.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08143.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08144.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08145.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08146.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08148.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08154.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08159.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08162,N,N,YES
https://hdl.handle.net/2027/heb.08162.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08162.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.08168.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08170.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08172.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08173.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08174.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08177.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08178.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08179.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08180.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08181.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08182.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08186.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08188.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08189.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08191.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08194.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08197.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08199.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08201.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08202.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08205.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08206.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08207.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08209,N,N,YES
https://hdl.handle.net/2027/heb.08209.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.08209.0002.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08212.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08213.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08214.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08217.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08218.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08219.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08221.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08223.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08224.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08229.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08230.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08231.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08235.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08237.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08239.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08240.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08241.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08243.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08248.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08251.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08254.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08259.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08260.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08261.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08262.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08263.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08264.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08265.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08266.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08267.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08268.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08270.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08274.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08275.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08282.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08284.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08287.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08288.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08291.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08295.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08296.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08299.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08300.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08301.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08311.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08314.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08316.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08317.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08319.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08320.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08321.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08322.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08324.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08328.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08330.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08331.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08333.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08339.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08341.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08342.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08346.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08350.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08352.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08361.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08367.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08372.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08374.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08375.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08376.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08380.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08381.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08382.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08384.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08387.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08390.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08392.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08395.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08396.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08397.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08398.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08399.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08400.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08401.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08402.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08404.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08405.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08406.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08407.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08408.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08409.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08411.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08413.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08415.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08417.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08419.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08422.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08423.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08424.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08425.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08427.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08428.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08432.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08434.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08441.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08442.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08443.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08446,N,N,YES
https://hdl.handle.net/2027/heb.08446.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.08446.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.08448.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08449.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08452.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08464.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08465.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08473,N,N,YES
https://hdl.handle.net/2027/heb.08473.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08473.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.08475.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08476.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08477.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08478.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08479.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08480.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08481.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08482.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08483.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08484.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08485.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08486.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08487.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08488.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08489.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08490.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08491.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08492.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08494.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08495.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08496.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08497.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08498.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08499.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08500.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08501.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08502.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08503.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08504.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08505.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08506.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08507.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08508.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08509.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08512.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08513.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08514.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08515.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08516.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08517.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08518.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08519.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08520.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08521.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08522.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08523.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08524.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08525.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08526.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08527.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08528.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08529.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08530.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08531.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.08532.0001.001,N,N,N
https://hdl.handle.net/2027/heb.08533.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08534.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08535.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08536.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08537.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08538.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08539.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08540.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08541.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08542.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08543.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08544.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08545.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08546.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.08547.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.08548.0001.001,N,YES -- CHECK FIRST,N
